time,reference_index,obstacle_id,edge_id,x1,y1,x2,y2,g1,g2,f,active
5.00003807246685e-07,0,0,0,4.1835607256356,0.017134376319812294,4.682865623680188,0.8835607256356007,0.8664263493157882,-0.49930489804458744,3.616191968631942,0
5.00003807246685e-07,0,0,1,4.682865623680188,0.8835607256356007,3.816439274364399,1.3828656236801877,0.4993048980445868,0.8664263493157885,3.1037180366993993,0
5.00003807246685e-07,0,0,2,3.816439274364399,1.3828656236801877,3.3171343763198124,0.5164392743643992,-0.8664263493157887,0.4993048980445867,-2.6161919686319437,0
5.00003807246685e-07,0,0,3,3.3171343763198124,0.5164392743643992,4.1835607256356,0.017134376319812294,-0.4993048980445871,-0.8664263493157883,-2.1037180366994,0
5.00003807246685e-07,0,1,0,11.00042556271714,-0.007106653126933704,11.707106653126933,0.7004255627171403,0.7075322158440741,-0.7066810904097932,7.78817761099796,0
5.00003807246685e-07,0,1,1,11.707106653126933,0.7004255627171403,10.99957443728286,1.4071066531269336,0.7066810904097934,0.7075322158440739,8.768764545598579,0
5.00003807246685e-07,0,1,2,10.99957443728286,1.4071066531269336,10.292893346873067,0.6995744372828596,-0.7075322158440741,0.7066810904097932,-6.78817761099796,0
5.00003807246685e-07,0,1,3,10.292893346873067,0.6995744372828596,11.00042556271714,-0.007106653126933704,-0.7066810904097934,-0.7075322158440739,-7.76876454559858,0
0.06431450002128258,3,0,0,4.1835607256356,0.017134376319812294,4.682865623680188,0.8835607256356007,0.8664263493157882,-0.49930489804458744,3.616191968631942,0
0.06431450002128258,3,0,1,4.682865623680188,0.8835607256356007,3.816439274364399,1.3828656236801877,0.4993048980445868,0.8664263493157885,3.1037180366993993,0
0.06431450002128258,3,0,2,3.816439274364399,1.3828656236801877,3.3171343763198124,0.5164392743643992,-0.8664263493157887,0.4993048980445867,-2.6161919686319437,0
0.06431450002128258,3,0,3,3.3171343763198124,0.5164392743643992,4.1835607256356,0.017134376319812294,-0.4993048980445871,-0.8664263493157883,-2.1037180366994,0
0.06431450002128258,3,1,0,11.00042556271714,-0.007106653126933704,11.707106653126933,0.7004255627171403,0.7075322158440741,-0.7066810904097932,7.78817761099796,0
0.06431450002128258,3,1,1,11.707106653126933,0.7004255627171403,10.99957443728286,1.4071066531269336,0.7066810904097934,0.7075322158440739,8.768764545598579,0
0.06431450002128258,3,1,2,10.99957443728286,1.4071066531269336,10.292893346873067,0.6995744372828596,-0.7075322158440741,0.7066810904097932,-6.78817761099796,0
0.06431450002128258,3,1,3,10.292893346873067,0.6995744372828596,11.00042556271714,-0.007106653126933704,-0.7066810904097934,-0.7075322158440739,-7.76876454559858,0
0.13084150000941008,6,0,0,4.1835607256356,0.017134376319812294,4.682865623680188,0.8835607256356007,0.8664263493157882,-0.49930489804458744,3.616191968631942,0
0.13084150000941008,6,0,1,4.682865623680188,0.8835607256356007,3.816439274364399,1.3828656236801877,0.4993048980445868,0.8664263493157885,3.1037180366993993,0
0.13084150000941008,6,0,2,3.816439274364399,1.3828656236801877,3.3171343763198124,0.5164392743643992,-0.8664263493157887,0.4993048980445867,-2.6161919686319437,0
0.13084150000941008,6,0,3,3.3171343763198124,0.5164392743643992,4.1835607256356,0.017134376319812294,-0.4993048980445871,-0.8664263493157883,-2.1037180366994,0
0.13084150000941008,6,1,0,11.00042556271714,-0.007106653126933704,11.707106653126933,0.7004255627171403,0.7075322158440741,-0.7066810904097932,7.78817761099796,0
0.13084150000941008,6,1,1,11.707106653126933,0.7004255627171403,10.99957443728286,1.4071066531269336,0.7066810904097934,0.7075322158440739,8.768764545598579,0
0.13084150000941008,6,1,2,10.99957443728286,1.4071066531269336,10.292893346873067,0.6995744372828596,-0.7075322158440741,0.7066810904097932,-6.78817761099796,0
0.13084150000941008,6,1,3,10.292893346873067,0.6995744372828596,11.00042556271714,-0.007106653126933704,-0.7066810904097934,-0.7075322158440739,-7.76876454559858,0
0.1975158000132069,8,0,0,4.1835607256356,0.017134376319812294,4.682865623680188,0.8835607256356007,0.8664263493157882,-0.49930489804458744,3.616191968631942,0
0.1975158000132069,8,0,1,4.682865623680188,0.8835607256356007,3.816439274364399,1.3828656236801877,0.4993048980445868,0.8664263493157885,3.1037180366993993,0
0.1975158000132069,8,0,2,3.816439274364399,1.3828656236801877,3.3171343763198124,0.5164392743643992,-0.8664263493157887,0.4993048980445867,-2.6161919686319437,0
0.1975158000132069,8,0,3,3.3171343763198124,0.5164392743643992,4.1835607256356,0.017134376319812294,-0.4993048980445871,-0.8664263493157883,-2.1037180366994,0
0.1975158000132069,8,1,0,11.00042556271714,-0.007106653126933704,11.707106653126933,0.7004255627171403,0.7075322158440741,-0.7066810904097932,7.78817761099796,0
0.1975158000132069,8,1,1,11.707106653126933,0.7004255627171403,10.99957443728286,1.4071066531269336,0.7066810904097934,0.7075322158440739,8.768764545598579,0
0.1975158000132069,8,1,2,10.99957443728286,1.4071066531269336,10.292893346873067,0.6995744372828596,-0.7075322158440741,0.7066810904097932,-6.78817761099796,0
0.1975158000132069,8,1,3,10.292893346873067,0.6995744372828596,11.00042556271714,-0.007106653126933704,-0.7066810904097934,-0.7075322158440739,-7.76876454559858,0
0.26420730000245385,11,0,0,4.1835607256356,0.017134376319812294,4.682865623680188,0.8835607256356007,0.8664263493157882,-0.49930489804458744,3.616191968631942,0
0.26420730000245385,11,0,1,4.682865623680188,0.8835607256356007,3.816439274364399,1.3828656236801877,0.4993048980445868,0.8664263493157885,3.1037180366993993,0
0.26420730000245385,11,0,2,3.816439274364399,1.3828656236801877,3.3171343763198124,0.5164392743643992,-0.8664263493157887,0.4993048980445867,-2.6161919686319437,0
0.26420730000245385,11,0,3,3.3171343763198124,0.5164392743643992,4.1835607256356,0.017134376319812294,-0.4993048980445871,-0.8664263493157883,-2.1037180366994,0
0.26420730000245385,11,1,0,11.00042556271714,-0.007106653126933704,11.707106653126933,0.7004255627171403,0.7075322158440741,-0.7066810904097932,7.78817761099796,0
0.26420730000245385,11,1,1,11.707106653126933,0.7004255627171403,10.99957443728286,1.4071066531269336,0.7066810904097934,0.7075322158440739,8.768764545598579,0
0.26420730000245385,11,1,2,10.99957443728286,1.4071066531269336,10.292893346873067,0.6995744372828596,-0.7075322158440741,0.7066810904097932,-6.78817761099796,0
0.26420730000245385,11,1,3,10.292893346873067,0.6995744372828596,11.00042556271714,-0.007106653126933704,-0.7066810904097934,-0.7075322158440739,-7.76876454559858,0
0.3308530999929644,13,0,0,4.1835607256356,0.017134376319812294,4.682865623680188,0.8835607256356007,0.8664263493157882,-0.49930489804458744,3.616191968631942,0
0.3308530999929644,13,0,1,4.682865623680188,0.8835607256356007,3.816439274364399,1.3828656236801877,0.4993048980445868,0.8664263493157885,3.1037180366993993,0
0.3308530999929644,13,0,2,3.816439274364399,1.3828656236801877,3.3171343763198124,0.5164392743643992,-0.8664263493157887,0.4993048980445867,-2.6161919686319437,0
0.3308530999929644,13,0,3,3.3171343763198124,0.5164392743643992,4.1835607256356,0.017134376319812294,-0.4993048980445871,-0.8664263493157883,-2.1037180366994,0
0.3308530999929644,13,1,0,11.00042556271714,-0.007106653126933704,11.707106653126933,0.7004255627171403,0.7075322158440741,-0.7066810904097932,7.78817761099796,0
0.3308530999929644,13,1,1,11.707106653126933,0.7004255627171403,10.99957443728286,1.4071066531269336,0.7066810904097934,0.7075322158440739,8.768764545598579,0
0.3308530999929644,13,1,2,10.99957443728286,1.4071066531269336,10.292893346873067,0.6995744372828596,-0.7075322158440741,0.7066810904097932,-6.78817761099796,0
0.3308530999929644,13,1,3,10.292893346873067,0.6995744372828596,11.00042556271714,-0.007106653126933704,-0.7066810904097934,-0.7075322158440739,-7.76876454559858,0
0.39758340001571923,15,0,0,4.1835607256356,0.017134376319812294,4.682865623680188,0.8835607256356007,0.8664263493157882,-0.49930489804458744,3.616191968631942,0
0.39758340001571923,15,0,1,4.682865623680188,0.8835607256356007,3.816439274364399,1.3828656236801877,0.4993048980445868,0.8664263493157885,3.1037180366993993,0
0.39758340001571923,15,0,2,3.816439274364399,1.3828656236801877,3.3171343763198124,0.5164392743643992,-0.8664263493157887,0.4993048980445867,-2.6161919686319437,0
0.39758340001571923,15,0,3,3.3171343763198124,0.5164392743643992,4.1835607256356,0.017134376319812294,-0.4993048980445871,-0.8664263493157883,-2.1037180366994,0
0.39758340001571923,15,1,0,11.00042556271714,-0.007106653126933704,11.707106653126933,0.7004255627171403,0.7075322158440741,-0.7066810904097932,7.78817761099796,0
0.39758340001571923,15,1,1,11.707106653126933,0.7004255627171403,10.99957443728286,1.4071066531269336,0.7066810904097934,0.7075322158440739,8.768764545598579,0
0.39758340001571923,15,1,2,10.99957443728286,1.4071066531269336,10.292893346873067,0.6995744372828596,-0.7075322158440741,0.7066810904097932,-6.78817761099796,0
0.39758340001571923,15,1,3,10.292893346873067,0.6995744372828596,11.00042556271714,-0.007106653126933704,-0.7066810904097934,-0.7075322158440739,-7.76876454559858,0
0.4641903000010643,17,0,0,4.1835607256356,0.017134376319812294,4.682865623680188,0.8835607256356007,0.8664263493157882,-0.49930489804458744,3.616191968631942,0
0.4641903000010643,17,0,1,4.682865623680188,0.8835607256356007,3.816439274364399,1.3828656236801877,0.4993048980445868,0.8664263493157885,3.1037180366993993,0
0.4641903000010643,17,0,2,3.816439274364399,1.3828656236801877,3.3171343763198124,0.5164392743643992,-0.8664263493157887,0.4993048980445867,-2.6161919686319437,0
0.4641903000010643,17,0,3,3.3171343763198124,0.5164392743643992,4.1835607256356,0.017134376319812294,-0.4993048980445871,-0.8664263493157883,-2.1037180366994,0
0.4641903000010643,17,1,0,11.00042556271714,-0.007106653126933704,11.707106653126933,0.7004255627171403,0.7075322158440741,-0.7066810904097932,7.78817761099796,0
0.4641903000010643,17,1,1,11.707106653126933,0.7004255627171403,10.99957443728286,1.4071066531269336,0.7066810904097934,0.7075322158440739,8.768764545598579,0
0.4641903000010643,17,1,2,10.99957443728286,1.4071066531269336,10.292893346873067,0.6995744372828596,-0.7075322158440741,0.7066810904097932,-6.78817761099796,0
0.4641903000010643,17,1,3,10.292893346873067,0.6995744372828596,11.00042556271714,-0.007106653126933704,-0.7066810904097934,-0.7075322158440739,-7.76876454559858,0
0.5309114000119735,19,0,0,4.1835607256356,0.017134376319812294,4.682865623680188,0.8835607256356007,0.8664263493157882,-0.49930489804458744,3.616191968631942,0
0.5309114000119735,19,0,1,4.682865623680188,0.8835607256356007,3.816439274364399,1.3828656236801877,0.4993048980445868,0.8664263493157885,3.1037180366993993,0
0.5309114000119735,19,0,2,3.816439274364399,1.3828656236801877,3.3171343763198124,0.5164392743643992,-0.8664263493157887,0.4993048980445867,-2.6161919686319437,0
0.5309114000119735,19,0,3,3.3171343763198124,0.5164392743643992,4.1835607256356,0.017134376319812294,-0.4993048980445871,-0.8664263493157883,-2.1037180366994,0
0.5309114000119735,19,1,0,11.00042556271714,-0.007106653126933704,11.707106653126933,0.7004255627171403,0.7075322158440741,-0.7066810904097932,7.78817761099796,0
0.5309114000119735,19,1,1,11.707106653126933,0.7004255627171403,10.99957443728286,1.4071066531269336,0.7066810904097934,0.7075322158440739,8.768764545598579,0
0.5309114000119735,19,1,2,10.99957443728286,1.4071066531269336,10.292893346873067,0.6995744372828596,-0.7075322158440741,0.7066810904097932,-6.78817761099796,0
0.5309114000119735,19,1,3,10.292893346873067,0.6995744372828596,11.00042556271714,-0.007106653126933704,-0.7066810904097934,-0.7075322158440739,-7.76876454559858,0
0.597507400001632,21,0,0,4.1835607256356,0.017134376319812294,4.682865623680188,0.8835607256356007,0.8664263493157882,-0.49930489804458744,3.616191968631942,0
0.597507400001632,21,0,1,4.682865623680188,0.8835607256356007,3.816439274364399,1.3828656236801877,0.4993048980445868,0.8664263493157885,3.1037180366993993,0
0.597507400001632,21,0,2,3.816439274364399,1.3828656236801877,3.3171343763198124,0.5164392743643992,-0.8664263493157887,0.4993048980445867,-2.6161919686319437,0
0.597507400001632,21,0,3,3.3171343763198124,0.5164392743643992,4.1835607256356,0.017134376319812294,-0.4993048980445871,-0.8664263493157883,-2.1037180366994,0
0.597507400001632,21,1,0,11.00042556271714,-0.007106653126933704,11.707106653126933,0.7004255627171403,0.7075322158440741,-0.7066810904097932,7.78817761099796,0
